Molecule ChEMBL ID,smiles,pIC50
CHEMBL2448705,O=C(NCCc1cnc[nH]1)c1cnc(-c2ccccc2)cn1,6.77
CHEMBL236308,CCOC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCc2ccc(F)cc2)N1C(=O)OCC,4.29
CHEMBL2448734,CC(=O)N(Cc1cccnc1)c1ccc(-c2ccc(F)cc2)cc1F,7.27
CHEMBL172479,CCc1c2nc3ccccc3c-2[nH]c2ccccc12,5.55
CHEMBL39581,N#CSCCOc1ccc(Oc2ccccc2)cc1,5.66
CHEMBL39581,N#CSCCOc1ccc(Oc2ccccc2)cc1,4.80
CHEMBL197886,C=CCC1(CCC)C(=O)SC(C)(CCCCCCCCCC)C1=O,4.33
CHEMBL253509,C=C(C)CNC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,6.05
CHEMBL254939,CCCCCCCCCCCCC/C=C1/CCC[C@H](NCCCC)[C@H]1OC(C)=O,5.07
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.66
CHEMBL1863123,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,7.44
CHEMBL1863203,Cc1noc(N2CCN(C(c3cncnc3)c3ccc(C(F)(F)F)cc3F)CC2)n1,6.90
CHEMBL1863163,Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,7.90
CHEMBL1863325,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,8.26
CHEMBL1863267,N#Cc1cccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)c1,7.90
CHEMBL1863019,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.01
CHEMBL1863009,CC(C)CC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.57
CHEMBL1863231,CC(C)(C)OC(=O)N1CCC(CNC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,7.12
CHEMBL1863408,CC(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,6.43
CHEMBL1862904,Cl.O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccccc1,6.70
CHEMBL1862820,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccccc1,6.58
CHEMBL115433,Cn1c2nc3ccccc3c-2cc2c(Br)cccc21,4.80
CHEMBL119649,COc1ccc2c(c1)cc1c3ccccc3nc-1n2C,5.77
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.79
CHEMBL4470169,CN1CCN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cncnc4)cc3)cc2)CC1,4.02
CHEMBL238433,O=C(CC(=O)c1ccc(Oc2ccccc2)cc1)CN1CCOCC1,4.69
CHEMBL4469623,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(-c4ccccc4)cc3[nH]2)C1,4.19
CHEMBL4549998,O=C(c1ccccc1)N1C=C(c2cc3ncccc3[nH]2)CCC1,6.06
CHEMBL241634,c1ccc(Oc2ccc(-c3cc(N4CCOCC4)[nH]n3)cc2)cc1,4.28
CHEMBL50440,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)o2)cc1,4.07
CHEMBL371919,CCCCCCCCCCC1(C)SC(O)=C(CCC)C1=O,4.25
CHEMBL382275,CCCCCCCCCCC1(CC)SC(O)=C(C)C1=O,4.14
CHEMBL366184,C=CCOC1=C(CCC)C(=O)SC1(C)CCCCCCCCCC,4.10
CHEMBL211446,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO[Si](c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,4.15
CHEMBL3143659,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,4.46
CHEMBL54527,CC(=O)N(CCSC#N)c1ccc(Oc2ccccc2)cc1,4.84
CHEMBL579207,O=S(=O)(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccc(Cl)cc1,5.32
CHEMBL4245127,CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,5.15
CHEMBL120356,Br/C=C/c1ccc2ccccc2n1,6.82
CHEMBL3628650,COc1cccc(-c2cn(CC(=O)NCc3ccccc3)nn2)c1,4.21
CHEMBL3628938,CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccc3ncsc3c2)C2CCCC2)nn1,8.52
CHEMBL2179265,c1ccc2c(NCCCn3ccnc3)nnc(NCCCn3ccnc3)c2c1,4.77
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.63
CHEMBL2179267,c1ccc2c(NCCc3c[nH]cn3)nnc(NCCc3c[nH]cn3)c2c1,4.82
CHEMBL3819398,CC/C(=C\c1ccc(Cl)cc1)C(=O)/C=C/c1ccc(Br)cc1,5.27
CHEMBL3819507,CC/C(=C\c1ccc(Cl)cc1)C(=O)/C=C/c1cccc(OC)c1OC,5.26
CHEMBL3818132,COc1ccc(/C=C(\C)C(=O)/C=C/c2ccccc2Br)cc1,4.66
CHEMBL3817995,COc1ccc(/C=C(\C)C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1,5.21
CHEMBL1890994,O=S(=O)(c1ccc(F)cc1)n1cnc2ccccc21,5.08
CHEMBL3787039,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccc(Cl)c(Cl)c1,4.75
CHEMBL2282895,COc1ccc(C2=NOC3(SCc4ccccc4C3=O)C2c2ccc(OC)cc2)cc1,5.71
CHEMBL4084065,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(C(F)(F)F)cc3)cn1)C2,7.14
CHEMBL4073834,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3F)nc1)C2,6.72
CHEMBL227560,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,4.66
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,8.46
CHEMBL2180341,CCC1S/C(=N/N=C(\C)COc2ccccc2)N(c2ccccc2)C1=O,4.96
CHEMBL2180341,CCC1S/C(=N/N=C(\C)COc2ccccc2)N(c2ccccc2)C1=O,5.24
CHEMBL2180327,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,5.24
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.77
CHEMBL255731,O=C1C=C(Oc2ccccc2)C(=O)c2cc3ccccc3cc21,5.33
CHEMBL2059370,CC1(C)CCC2=C(O1)C1(CO1)C1=C(CCCC1)C2=O,4.79
CHEMBL1862893,OC(c1ccc(Cl)cc1)(c1ccncn1)c1ccccc1Cl,5.15
CHEMBL1863401,OC(c1ccc(Cl)cc1)(c1ccccn1)c1ccccc1Cl,4.57
CHEMBL392131,CCOC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCc2ccccc2F)N1C(=O)OCC,4.27
CHEMBL391163,COc1cc2c(c(OCc3ccccc3)c1OC)C(=O)[C@]1(OC)C=C[C@H]2N(C(=O)OCC(C)C)N1C(=O)OCC(C)C,4.92
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.99
CHEMBL463213,COC1=C(C(C)C)C(=O)C2=C(C[C@@]34CCCC(C)(C)[C@@H]3C[C@]2(O)O4)C1=O,6.60
CHEMBL90796,N#Cc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,5.00
CHEMBL2282895,COc1ccc(C2=NOC3(SCc4ccccc4C3=O)C2c2ccc(OC)cc2)cc1,5.82
CHEMBL2282894,COc1ccc(C2=NOC3(SCc4ccccc4C3=O)C2c2ccc(C)cc2)cc1,5.72
CHEMBL4094735,CC1(COCc2ccc(OC(F)(F)F)cc2)Cn2c([N+](=O)[O-])cnc2S1,5.14
CHEMBL3785677,CC1(COc2ccc(Oc3ccccc3)cc2)Cn2cc([N+](=O)[O-])nc2O1,5.72
CHEMBL4064662,CC1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2[S+]1[O-],5.64
CHEMBL227002,[O-][n+]1onc2cc(/C=C/c3ccccc3)ccc21,4.97
CHEMBL226536,[O-][n+]1onc2cc(/C=C\c3ccccc3)ccc21,4.80
CHEMBL241623,[O-][n+]1onc2cc(/C=C\Sc3ccccc3)ccc21,5.00
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.67
CHEMBL4088403,O=[N+]([O-])c1cn2c(n1)OCCC(OCc1ccc(OCc3ccccc3)cc1)C2,5.64
CHEMBL4078826,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(F)cc3)nc1)C2,5.77
CHEMBL4103409,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(-c3ccc(F)cc3)nc1)C2,6.40
CHEMBL4074208,O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ncc(-c3ccc(F)cc3)cn1)C2,6.19
CHEMBL3221055,CCCNCCCCc1c(C)cc(C)c(O)c1C,4.25
CHEMBL3221061,c1ccc(CCCN(CCCc2ccccc2)Cc2ccccc2)cc1,4.46
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.29
CHEMBL290960,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,6.52
CHEMBL423172,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,5.57
CHEMBL462825,C=C(C(=O)O[C@H]1C/C(C)=C/CC/C(CO)=C/[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)CO,4.78
CHEMBL463004,C=C[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5OC[C@@H](O)[C@@H](OC(C)=O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.02
CHEMBL567217,COC(=O)[C@@H](NC(=O)c1nc(COc2ccc3sc(C)nc3c2)cs1)c1ccccc1,4.84
CHEMBL567955,[O-][n+]1onc2ccc(/C=C/Sc3ccccc3)cc21,4.38
CHEMBL567567,[O-][n+]1onc2ccc(/C=C\[S+]([O-])c3ccc(F)cc3)cc21,5.50
CHEMBL568488,O=S(=O)(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccccc1,4.75
CHEMBL584007,CCC1SC(N/N=C\CSc2ccccc2)=NC1=O,6.52
CHEMBL3431118,CCC(=O)Nc1ccc(C(=O)Nc2ccccc2-c2ccccc2)cc1,6.30
CHEMBL3431383,COCCn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccccc1OC.O=C(O)C(=O)O,5.10
CHEMBL1730515,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1S(=O)(=O)N1CCOCC1,6.60
CHEMBL3431145,NC(=O)c1ccccc1Nc1nc(NC2CCCCC2)nc2[nH]ccc12,6.00
CHEMBL3431150,CCOc1cnn(C)c(=O)c1Nc1ccc(C(=O)NCc2ccc(F)cc2)cc1,7.00
CHEMBL3431165,COCCn1cnc2cc(NC(=O)C3CCCCC3)cc(C(=O)N3CCc4sccc4C3)c21,4.50
CHEMBL3431168,COc1ncc(-c2ccc3nccc(-c4ccncc4)c3c2)cc1NS(=O)(=O)C1CC1,5.60
CHEMBL3431182,COc1ccc(CNc2nsc3ccccc23)cc1OC,4.60
CHEMBL3431191,CC(=O)Nc1ccc(-c2noc(CC3CCCN(Cc4cccc(F)c4C)C3)n2)cc1,5.70
CHEMBL3431205,COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCCCC3)c2)ccc1-c1cnco1,4.60
CHEMBL3430937,COc1ccc(CN2C(=O)C(O)(CC(=O)c3ccncc3)c3cc(Br)ccc32)cc1OC,5.70
CHEMBL3431229,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C)nn2C)ncc1Cl,6.10
CHEMBL3430945,COc1cc(C(C)C)c(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccccc2Cl)CC1,4.70
CHEMBL3430965,O=C(Nc1nc2ccccc2[nH]1)c1c(O)c2cccc3c2n(c1=O)CC3,5.00
CHEMBL1466712,c1ccc(-c2nc(NCc3ccco3)c3ccccc3n2)nc1,5.70
CHEMBL3431188,CC(=O)NCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1.O=C(O)C(F)(F)F,6.80
CHEMBL3431077,CCN(C)Cc1ccc(N2CCC(NS(=O)(=O)c3ccc4c(c3)CCO4)CC2)nc1,5.90
CHEMBL3431265,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,5.70
CHEMBL3431311,COc1ccccc1CNc1cc(C2CC2)nc(-c2nccn2C)n1.O=C(O)C(F)(F)F,6.05
CHEMBL3431345,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccc([N+](=O)[O-])s1,6.70
CHEMBL3431359,Cc1ccc(S(=O)(=O)Cn2nnnc2C(c2cccnc2)N2CCN(c3ccccc3)CC2)cc1,6.30
CHEMBL3431395,O=C(Nc1ccc(Br)c(Cl)c1)Nc1ccc2c(c1)OCO2,5.60
CHEMBL3431404,Cl.Cl.NC(=O)c1ccc(-c2cccc(OCCN3CCN(C4CCCCC4)CC3)c2)cc1,5.80
CHEMBL3430984,N#Cc1cc([N+](=O)[O-])ccc1NC1CCCCCC1,5.60
CHEMBL3431431,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,5.60
CHEMBL3431433,CC(=O)Nc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1C(F)(F)F,7.30
CHEMBL2441267,Cc1cnc(Nc2cc(Cc3ccccc3)nc(N[C@H]3CC[C@H](O)CC3)n2)s1,7.50
CHEMBL3109493,CC(C)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)cc2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,7.21
CHEMBL3109489,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccc(F)c(F)c1,7.30
CHEMBL3109483,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccc(Cl)cc1Cl,7.57
CHEMBL1863467,Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.24
CHEMBL3104374,CS(=O)(=O)c1ccc(N2CCN(C(=O)C(c3ccc(C#N)cc3)c3cccnc3)CC2)cc1,7.62
CHEMBL3104490,CS(=O)(=O)c1ccc(N2CCN(C(=O)C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,8.70
CHEMBL3104489,N#Cc1ccc(C(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c2cccnc2)cc1,7.92
CHEMBL3104479,FC(F)(F)c1ccc(N(c2cncnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,8.30
CHEMBL2448743,CCN(Cc1cnc[nH]1)c1cc(F)cc(-c2nc3ccccc3s2)c1,7.29
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.26
CHEMBL3594270,CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1Sc1ccc(Cl)cc1,5.04
CHEMBL3397251,COc1ccc2nc(S(C)(=O)=O)c(NCC(C)C)nc2c1,4.50
CHEMBL3397247,COc1ccc2nc(NC3CCCCC3)c(S(C)(=O)=O)nc2c1,4.90
CHEMBL4247736,CS(=O)(=O)c1ccc(-c2nc3ccc(Cl)cc3nc2-c2ccc(Cl)cc2)cc1,5.70
CHEMBL4243697,COc1ccc2nc(-c3ccc(Cl)cc3)c(-c3ccc([S+](C)[O-])cc3)nc2c1,5.00
CHEMBL3397136,Clc1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,4.80
CHEMBL3397257,CS(=O)(=O)c1nc2ccc(Cl)cc2nc1NC1CCCCC1,5.10
CHEMBL3397251,COc1ccc2nc(S(C)(=O)=O)c(NCC(C)C)nc2c1,4.50
CHEMBL3397247,COc1ccc2nc(NC3CCCCC3)c(S(C)(=O)=O)nc2c1,4.80
CHEMBL3397245,CCCCNc1nc2ccccc2nc1S(C)(=O)=O,4.80
CHEMBL3397248,CCCCNc1nc2cc(OC)ccc2nc1S(C)(=O)=O,4.38
CHEMBL582180,Cc1ccc(C)c(Cn2c(N3CCC(C(=O)NCc4cccs4)CC3)nc3ccccc32)c1,5.06
CHEMBL3431173,COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)Nc1ccc(C)c(C)c1,4.80
CHEMBL3431254,CN(CCOc1ccc(Cl)cc1)Cc1nc(N)nc(N(C)C)n1,5.30
CHEMBL2356920,NCc1csc(Nc2cc(Oc3ccccc3)ncn2)n1,4.50
CHEMBL3431289,CNc1c(C(N)=O)c(-c2ccc3scnc3c2)nn1CC(F)(F)F.O=C(O)C(F)(F)F,6.90
CHEMBL3431308,O=C(Cc1ccc2c(c1)CCC2)Nc1nnc(-c2ccccn2)[nH]1,5.00
CHEMBL3431341,CC(C)(C)c1csc(NC(=O)c2ccc([N+](=O)[O-])s2)n1,6.80
CHEMBL3431352,CCOc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)OCO3)s1,6.20
CHEMBL1482137,O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1cccs1,6.40
CHEMBL3430979,CCC(=O)Nc1ccc(-c2nc3ccc(Cl)cc3[nH]2)cc1,5.70
CHEMBL3431426,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,6.20
CHEMBL3431428,CCCCn1c(=O)c2c(N)onc2n(CCCC)c1=O,4.60
CHEMBL3431017,N#Cc1cccc(CN2CCC(c3nc(-c4ccc(C(F)(F)F)nc4)no3)CC2)c1,5.70
CHEMBL3431085,O=C(NCCc1ccccc1Cl)c1cccn1-c1cccnc1,6.40
CHEMBL3613580,COc1ccc(OC/C(=N\NC(N)=S)c2ccc(Br)cc2)cc1,5.05
CHEMBL3430951,COc1cccc2sc(CN(C)C(=O)C3CNCCN3c3ccc(F)cc3)c(C)c12.O=C(O)C(F)(F)F,6.70
CHEMBL3430973,CCCNC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,5.40
CHEMBL3431265,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,5.50
CHEMBL3431131,Cc1[nH]nc(-c2nc3ccccc3[nH]2)c1C(=O)NC1CCCNC1.Cl,5.50
CHEMBL3431284,CS(=O)(=O)c1ccc(Nc2nccc(Nc3n[nH]c4ccc(F)cc34)n2)c(F)c1,4.50
CHEMBL3431285,Cc1nc2c(-c3ncn[nH]3)cc(NC(=O)Cc3ccccc3)cn2c1C.O=CO,6.00
CHEMBL3431288,COc1cc(Nc2nccc(Nc3onc(C)c3C)n2)cc(S(=O)(=O)C2CCOCC2)c1,4.60
CHEMBL3431289,CNc1c(C(N)=O)c(-c2ccc3scnc3c2)nn1CC(F)(F)F.O=C(O)C(F)(F)F,6.60
CHEMBL3431290,CNc1cncc(C2CCCN2C(=O)Cc2coc3cc(C)ccc23)n1,6.70
CHEMBL3431300,COc1ccc(C(=O)N2CCC(Nc3cccnc3)C2)c(OC)n1,6.10
CHEMBL3431303,Cc1nn(C)c(Cl)c1CN(Cc1cccnc1)Cc1ccsc1,6.50
CHEMBL3431242,CN(C)c1ncc(-c2cncn2CCOc2ccc(Cl)cc2)cn1,6.65
CHEMBL3431243,CCC(c1ccc(F)cc1)n1cncc1-c1cnn(C)c1,6.70
CHEMBL3431245,COc1cccc(CN(C)Cc2nc(N)c3c(C)c(C)sc3n2)c1,5.20
CHEMBL3431251,CC(C)(C)CC(=O)NCc1noc(COc2ccccc2)n1,5.55
CHEMBL3431252,O=C(Cn1cnc2c(-c3ccccc3)csc2c1=O)N1CCCCC1,5.45
CHEMBL1430615,COc1ccccc1-n1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2c(c1=O)SCC2,4.80
CHEMBL3431349,CN(C(=O)Nc1ccc2c(c1)CCN(C1CCC1)CC2)c1ccc(C#N)cc1.Cl,5.40
CHEMBL3431362,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C1COC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,5.70
CHEMBL3431036,CC1CN(S(=O)(=O)c2ccc(NC(=O)c3cc(C4CC4)nc4c3cnn4C(C)C)cc2)CC(C)O1,6.10
CHEMBL3431050,Cc1ccc(Nc2nc(-c3ccccn3)cc(N3CCCC(O)C3)n2)cc1,5.20
CHEMBL587892,Cc1ccc(Nc2nc(N)c3ccccc3n2)cc1Cl,5.42
CHEMBL3794289,O=c1c2cc([N+](=O)[O-])ccc2n(CCBr)n1Cc1ccccc1,5.94
CHEMBL3792898,CNC(=O)CCCn1c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1,5.82
CHEMBL3793601,COCCn1c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1,5.64
CHEMBL3793918,CCOC(=O)CCCOc1c2cc([N+](=O)[O-])ccc2nn1Cc1ccccc1,4.60
CHEMBL4516458,CCOC(=O)N1CCN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cccnc4)cc3)cc2)CC1,4.34
CHEMBL1397,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,8.30
CHEMBL119395,CC(C)N(C(=O)/C=C/C=C/c1ccc2c(c1)OCO2)C(C)C,4.83
CHEMBL2048916,C=C1CC[C@H]2[C@](C)(C(=O)O)CCC[C@]2(C)[C@H]1CCc1ccoc1,4.55
CHEMBL324315,O=C(/C=C/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,5.13
CHEMBL4568354,O=C(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,4.19
CHEMBL4548849,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCNCC3)cc2)cc1,4.16
CHEMBL4454479,CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1,5.14
CHEMBL52819,N#CSCCOc1ccc(Oc2ccccc2)cc1Br,5.85
CHEMBL3431265,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,5.54
CHEMBL4442071,N#Cc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1,4.59
CHEMBL4446610,O=C(c1cccc(C(F)(F)F)n1)N1CCCC(c2cc3ncccc3[nH]2)C1,4.83
CHEMBL416108,Cc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2C)o1,6.68
CHEMBL39581,N#CSCCOc1ccc(Oc2ccccc2)cc1,5.70
CHEMBL41764,CCNC(=O)SCCOc1ccc(Oc2ccccc2)cc1,4.77
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.72
CHEMBL1863216,OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(F)cc1F,7.80
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.65
CHEMBL2335501,Cl.c1ccc(CNCCN2CCNCc3cccc(n3)CNCC2)nc1,5.05
CHEMBL2335500,Cl.c1cc2nc(c1)CNCCN(CCNCc1cccc3ccccc13)CCNC2,5.00
CHEMBL3110151,O=C(NO)C1CC(c2ccc(OCc3ccccc3)cc2)=NO1,5.46
CHEMBL1401,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,4.73
CHEMBL2136340,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccc(-c2ccccc2)cc1,8.00
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,4.80
CHEMBL474331,COc1cccc2c1CC/C2=N\NC(N)=S,5.21
CHEMBL474332,COc1ccc2c(c1)/C(=N/NC(N)=S)CC2,5.12
CHEMBL2338422,O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccncc1,4.96
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,5.95
CHEMBL1928415,c1cc(OCCCOc2cccc(-c3nc4ccccc4[nH]3)c2)cc(-c2nc3ccccc3[nH]2)c1,5.05
CHEMBL512413,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)/C(=C/c1cnn(-c2ccccc2)c1)c1ccccc1,4.52
CHEMBL1275764,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,6.77
CHEMBL1275764,CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,7.16
CHEMBL1650073,c1cc(Nc2ccc(NC3=NCCN3OC3CCCCO3)cc2)ccc1NC1=NCCN1OC1CCCCO1,4.62
CHEMBL1275822,CC1=N[C@H](C)Cc2c(-c3ccc(C)cc3)ccc(O)c21,4.41
CHEMBL1277057,CCC1S/C(=N/N=C(\C)CSc2ccc(Cl)cc2)NC1=O,4.20
CHEMBL1277144,CCC1S/C(=N/N=C(\C)CSc2ccc(C)cc2)NC1=O,4.11
CHEMBL2059369,CC1(C)CCC2=C(O1)C(=O)C1=C(CCCC1)C2=O,4.79
CHEMBL1862842,COC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl,7.05
CHEMBL1862846,OC(c1ccc(Cl)cc1)(c1ncccn1)c1ccccc1Cl,4.64
CHEMBL1863484,OC(c1ccc(Cl)cc1)(c1cnccn1)c1ccccc1Cl,6.36
CHEMBL1863502,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(F)c1,7.00
CHEMBL241622,[O-][n+]1onc2cc(/C=C/Sc3ccccc3)ccc21,5.33
CHEMBL227002,[O-][n+]1onc2cc(/C=C/c3ccccc3)ccc21,5.21
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.01
CHEMBL3431026,Cc1cc(C)n(-c2nc(NC(C)(C)C)nc(N3CCOCC3)n2)n1,5.50
CHEMBL3431029,Cc1ccc2c(c1)-c1onc(C(=O)N3CCCCC3c3cccnc3)c1CO2,6.90
CHEMBL3430914,Cc1cc(C)cc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)c1,5.90
CHEMBL3431036,CC1CN(S(=O)(=O)c2ccc(NC(=O)c3cc(C4CC4)nc4c3cnn4C(C)C)cc2)CC(C)O1,6.20
CHEMBL3431049,OCC1CCCCN1c1cc(-c2ccccn2)nc(Nc2ccccc2)n1,5.70
CHEMBL3431068,Clc1ccc(OCCN2CCCCC2c2cccnc2)c(Cl)c1,6.80
CHEMBL3431070,CN(C)S(=O)(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1,7.30
